hour,total_volume,total_tx_count,cex_inflow,cex_outflow,cex_tx_count,dex_inflow,dex_outflow,dex_tx_count,inst_inflow,inst_outflow,inst_tx_count
2024-01-07 17:00:00.000 UTC,3344054.5078416,30,3150004.4997069924,2688474.4441926302,16,27597.51473238221,1119.9878651427707,4,0.0,0.0,0
2024-01-07 18:00:00.000 UTC,211665.12572682576,21,9568.0,51167.95933848,11,11999.704255924678,3906.828032490857,6,0.0,0.0,0
2024-01-07 19:00:00.000 UTC,162518.90804895476,14,128759.88206988,3276.64078,8,11918.420475331966,2701.952501359141,2,0.0,0.0,0
2024-01-07 20:00:00.000 UTC,175534.66134603534,10,31389.43243,170464.26370462004,6,1425.2376823040245,524.477661261299,2,0.0,0.0,0
2024-01-07 21:00:00.000 UTC,164847.02983841294,12,28910.0,137376.1552381,7,24970.874600312927,0.0,4,0.0,0.0,0
2024-01-07 22:00:00.000 UTC,2558237.513822537,85,283167.55287789,741473.3715347298,31,456477.0964233907,28134.16509091931,38,0.0,0.0,0
2024-01-07 23:00:00.000 UTC,995347.7367648004,51,579657.1965884999,30148.04460374,11,105771.99097823442,12861.765028312251,12,0.0,0.0,0
2024-01-08 00:00:00.000 UTC,2237507.663632066,84,229849.4669077,418059.2012326,21,301903.05092638894,6948.458824897255,24,0.0,0.0,0
2024-01-08 01:00:00.000 UTC,1738347.1991467578,63,973007.7875325223,290771.56284359004,23,1496.526562444879,3215.8615644522038,5,0.0,0.0,0
2024-01-08 02:00:00.000 UTC,1335997.2137457656,81,292118.58203338,162422.07430324424,16,109111.96501085696,24033.952473527406,21,0.0,0.0,0
2024-01-08 03:00:00.000 UTC,1883199.09538756,56,610992.6488088345,875731.1954655399,23,41851.02694898629,26070.85689460009,16,0.0,0.0,0
2024-01-08 04:00:00.000 UTC,2360839.9502024483,54,1237010.3208393073,428046.12960033,27,216864.6978379467,276804.6034884582,12,0.0,0.0,0
2024-01-08 05:00:00.000 UTC,1580814.8742433605,60,521051.8188478201,606610.72136643,20,9154.264601667472,24061.181854926414,6,0.0,0.0,0
2024-01-08 06:00:00.000 UTC,4283529.196195058,52,574697.8399614601,264402.66968,25,1448.68809226107,38004.67537682806,12,0.0,0.0,0
2024-01-08 07:00:00.000 UTC,5764915.299557583,48,4466645.275956511,2968460.27740305,24,28087.52620914555,4251.035109089421,10,0.0,0.0,0
2024-01-08 08:00:00.000 UTC,861639.3872453796,40,243209.80512368,339563.7331933,17,24261.57216682112,19558.251600574706,8,0.0,0.0,0
2024-01-08 09:00:00.000 UTC,1412446.6066999168,56,541475.0631211468,227520.3711387684,16,215094.10522219827,167890.17908222633,21,0.0,0.0,0
2024-01-08 10:00:00.000 UTC,361285.3619030856,43,172503.23296450978,113268.29533051996,17,15381.829005993492,26118.04786963015,15,0.0,0.0,0
2024-01-08 11:00:00.000 UTC,176587.3267054433,28,44605.19970654087,61227.03480459,10,17834.328968611553,36152.67707483894,11,0.0,0.0,0
2024-01-08 12:00:00.000 UTC,465550.6418177479,36,111955.021042203,172010.93453749,17,0.0,18729.817566854465,5,0.0,0.0,0
2024-01-08 13:00:00.000 UTC,278401.0379044161,26,57673.15624,167388.98182452784,12,15569.188268729817,33548.70039649012,11,0.0,0.0,0
2024-01-08 14:00:00.000 UTC,477771.4167264053,42,204948.45721541275,194245.12106701,22,7333.436120110893,7926.965560765246,11,0.0,0.0,0
