hour,cex_inflow_usd,cex_outflow_usd,cex_tx_count,inst_inflow_usd,inst_outflow_usd,inst_tx_count,stable_inflow_usd,stable_outflow_usd,stable_tx_count
2025-02-27 23:00:00.000 UTC,320773581.0321222,387586550.1387703,9069,1017749.3187264609,4721411.871783157,30,74941453.07330471,248351310.18333688,2938
2025-02-28 00:00:00.000 UTC,1026090358.1540143,1018769190.1126941,10633,16015086.224688806,522559.0114631496,26,387571870.3074161,667647562.393576,3872
2025-02-28 01:00:00.000 UTC,506538400.18260205,415654537.53686357,10456,8240934.502576278,8001751.555965364,8,427837413.1901896,336626015.94727516,2949
2025-02-28 02:00:00.000 UTC,896629216.9939021,939550764.6282967,12880,60277838.351912834,10243879.358417327,20,549496383.3910987,626838411.781198,3671
2025-02-28 03:00:00.000 UTC,1155447877.3465722,1244159249.5588565,14119,24871146.232453097,9509107.333333334,8,990340285.482713,1051277130.2363483,4273
2025-02-28 04:00:00.000 UTC,1082809440.448969,1053333660.8562748,12676,45123707.776595205,71090910.52744989,28,668754856.6637106,724514030.9273211,3845
2025-02-28 05:00:00.000 UTC,394998374.983423,396485464.2588084,12761,184282.4309261956,152342.09404960796,11,188095286.01708874,231354743.9142572,4224
2025-02-28 06:00:00.000 UTC,456731681.7466219,526701480.99607015,13139,1405930.1081645617,3120013.7037791773,9,303535038.31170994,322350009.09433186,4360
2025-02-28 07:00:00.000 UTC,727552381.4763813,684082267.8210152,13317,4333010.851535248,2380121.8926745364,17,288650608.7361794,288445906.24358314,4429
2025-02-28 08:00:00.000 UTC,655021753.30769,681845523.3561201,14372,10633685.792370219,40049594.19332162,11,459815095.8064585,492138335.01776874,4715
2025-02-28 09:00:00.000 UTC,865335213.2295468,784070633.6802074,17019,11438883.530842375,9813651.736933993,19,722222768.3113956,653026371.7974703,6013
2025-02-28 10:00:00.000 UTC,539237634.4707032,573127963.823207,15093,17303119.678426117,20887732.839105815,28,324405310.9774011,370002914.67353916,5676
2025-02-28 11:00:00.000 UTC,345360008.05799705,295587713.5217146,14064,5784411.398453994,11972559.714116596,32,234219475.15743542,202398535.54946277,5470
2025-02-28 12:00:00.000 UTC,340918627.2961049,356322782.65007603,13267,1509002.4019568348,14632150.152696082,24,191805534.51436615,203990964.77574882,4717
2025-02-28 13:00:00.000 UTC,696028126.9934088,694594217.6758631,14842,50022602.368981585,33785724.3454466,20,571474871.4186585,589700301.1997,5490
2025-02-28 14:00:00.000 UTC,837443730.9615717,726225899.2118839,15105,24207679.39049419,42840789.09151234,48,560100994.7025111,494820265.3023616,5365
2025-02-28 15:00:00.000 UTC,1097250041.9488392,1180722574.1131048,15340,47732654.836080596,44919186.87794651,56,679427441.2331866,633252907.2309412,5632
2025-02-28 16:00:00.000 UTC,893151561.1423324,789800401.3246232,15812,40148148.085804865,38410358.45940146,45,691027107.7707062,564907272.6209627,5663
2025-02-28 17:00:00.000 UTC,1440949493.698486,1321250639.3783717,14924,121516717.67329557,112986942.38891146,42,1245077527.4593844,1123227999.8417225,5056
2025-02-28 18:00:00.000 UTC,963121144.8260624,1012035064.3508899,13706,40782471.463380665,45632096.6809006,43,791114378.5585694,875659840.9931895,4832
2025-02-28 19:00:00.000 UTC,994233142.8470172,447228078.4474538,14013,18395503.14868355,3938249.8340974455,33,887978899.8738801,344543031.7402725,4541
2025-02-28 20:00:00.000 UTC,1698366024.1117122,910767338.7683916,12027,35141982.15801539,31760250.176314358,32,1524563349.977181,781153149.2828798,3837
2025-02-28 21:00:00.000 UTC,3908422294.6717944,4405727701.602851,11343,171425116.4222088,227348360.86154905,60,3763165010.472831,4213590052.1781406,3959
2025-02-28 22:00:00.000 UTC,287759757.9802805,396038145.2778415,11399,28764743.4623702,27632630.786832586,43,133000063.84622073,235520830.5397222,3275
2025-02-28 23:00:00.000 UTC,123413628.90112986,143544775.8569592,10118,3329347.821632174,1750211.246503333,10,76044674.94028582,78191077.55841066,3042
2025-03-01 00:00:00.000 UTC,220649132.39368564,244680958.2648329,10647,0.05491271204799997,264441.77682887606,5,153922319.4188593,178014322.42935216,3353
2025-03-01 01:00:00.000 UTC,308355608.5033705,327184396.0254321,9680,35667.75054550204,156.03404359236083,11,199699832.16527453,194084469.31273058,2578
2025-03-01 02:00:00.000 UTC,233599943.4831196,219534973.31251135,9837,0.0,500820.71624883875,2,161420458.41779107,136897983.97717366,2603
2025-03-01 03:00:00.000 UTC,222328193.7549183,277729918.963909,9242,10025.525267183952,500280.7916666664,11,176394245.42498848,231535818.1554461,2570
2025-03-01 04:00:00.000 UTC,170908792.199019,227642695.78324163,8505,0.0179802294225,404443.9540604855,6,120791009.3375842,152995848.3397188,2338
2025-03-01 05:00:00.000 UTC,189517297.00839594,175132013.86810982,8354,765570.3456869094,0.0,9,94443176.65243502,92235209.7720815,2352
2025-03-01 06:00:00.000 UTC,303892209.5207462,225423312.21011144,8587,340639.6579648531,263.8411229404813,24,214366117.52248004,118578960.22198187,2698
2025-03-01 07:00:00.000 UTC,1194825877.9150314,1224546067.0940154,7970,0.0,201596.2717080395,4,430784013.01648843,457399619.30837685,2359
2025-03-01 08:00:00.000 UTC,161481017.5717507,150237737.2850746,8416,3213.674438188409,116145.67588297336,6,115954745.21671759,108044307.95202811,2453
2025-03-01 09:00:00.000 UTC,713796888.3787796,788714327.6352803,10581,515024.96249643544,0.0,4,311338080.78375363,382058514.0151531,4397
2025-03-01 10:00:00.000 UTC,250942020.22799677,270014293.3781124,9511,3.6342753422430016,1187014.1111152377,5,217314204.52504322,230670436.72852883,3303
2025-03-01 11:00:00.000 UTC,192734368.4601691,155977138.7137273,10138,86769.80510892885,86781.22793528122,2,105766224.84170534,71289816.21953322,3637
2025-03-01 12:00:00.000 UTC,169738695.5548196,173607086.79457444,9256,2102172.289813593,2145434.3719804315,7,79319638.43790439,87505981.95249113,3119
2025-03-01 13:00:00.000 UTC,232414318.6177169,216644320.7127227,9595,0.0,1594.1723706216712,1,182290711.1861772,172881444.81044868,3274
2025-03-01 14:00:00.000 UTC,261511093.62740114,283908845.207984,9892,16864221.64559579,5823014.444780676,13,208560422.25176215,250270873.6768811,3270
2025-03-01 15:00:00.000 UTC,134477139.85255817,156774381.62019262,10196,359.94579710464967,6209022.839065027,8,90800105.91050653,114398724.54809181,3340
2025-03-01 16:00:00.000 UTC,189792838.76411688,82120243.41128922,10846,14075.447729376418,222048.4482507388,4,41872605.93638579,41383816.62301785,3244
2025-03-01 17:00:00.000 UTC,195942058.07366624,235494635.54098454,10174,140120.155,17566.08925116321,4,134103903.86801602,79865266.39300874,3276
2025-03-01 18:00:00.000 UTC,136844439.26501063,132215013.81912506,9577,1188.3528898916668,0.0,2,47546340.774463214,38920181.76722508,3026
2025-03-01 19:00:00.000 UTC,123459800.56766686,109437270.38386416,9014,0.0,2000800.8333333333,2,82471104.57230994,82305337.23611003,2750
2025-03-01 20:00:00.000 UTC,328087418.7686429,307712271.82235515,9029,689340.3994391665,510434.48551214166,3,249880274.82582042,228530040.9734126,2707
2025-03-01 21:00:00.000 UTC,51628021.50487748,42549690.42817005,8630,1232117.8231633026,1235126.676796739,1,31292202.94610535,25063943.313185226,2386
2025-03-01 22:00:00.000 UTC,133193500.51135096,125271517.26063564,9253,5016430.312201049,5003578.610185292,6,60681793.17048265,56539665.97820356,2486
2025-03-01 23:00:00.000 UTC,75328487.0381023,73944205.16088098,8344,0.0,0.0,0,33304054.955583144,32450100.43237712,2348
2025-03-02 00:00:00.000 UTC,195939805.08324522,170791936.9851623,8780,98.4805423373895,4502240.250000001,3,119412828.10892096,107557734.08818221,2630
2025-03-02 01:00:00.000 UTC,119405990.63291624,125843125.07602379,7643,485.8181828235632,192476.391717113,3,73863824.95175038,79784730.3011962,1999
2025-03-02 02:00:00.000 UTC,161498175.41605523,159187021.86166194,7435,0.0,15459.066350000012,1,61862369.61861999,60861055.80844028,1955
2025-03-02 03:00:00.000 UTC,115103622.24185677,102141392.9096975,6735,15609546.845944386,14342755.154593606,5,67184926.97246574,65951792.326769404,1791
2025-03-02 04:00:00.000 UTC,99647218.26323709,82884968.73839223,6263,69593.78332721158,501202.8350562164,4,47992639.23847032,44486394.11458357,1657
2025-03-02 05:00:00.000 UTC,176261771.1926674,188291754.66769326,6470,0.0,10078.253154564147,1,160786470.9095327,172822180.9084659,2026
2025-03-02 06:00:00.000 UTC,127384800.87119336,114400750.99109295,6766,0.0,5605801.975947589,2,39398629.95482301,35080931.300859876,1831
2025-03-02 07:00:00.000 UTC,68657939.56913686,74468003.55991559,6431,0.0,0.0,0,44861428.50130927,51013215.484334335,1807
2025-03-02 08:00:00.000 UTC,124020075.51996218,148255831.5292054,7282,494.8663891621347,1307.6862094688265,4,88811088.7191173,95364044.16249107,2175
2025-03-02 09:00:00.000 UTC,225974375.5894272,276425119.7724425,7907,1915.88097133826,0.0,1,123735065.04212041,186020760.20993817,2318
2025-03-02 10:00:00.000 UTC,198658314.75601527,132380040.19808862,7753,0.0,12374.50504850433,2,147951698.83711863,75597880.23881863,2400
2025-03-02 11:00:00.000 UTC,1223412242.5313363,1223154169.3672502,8057,115832.48498872462,189502.54882420227,5,1178755012.426163,1186540472.9483669,2489
2025-03-02 12:00:00.000 UTC,111614308.53728668,101664238.34156898,8631,0.0,948.6885345501659,2,35754130.63641639,27648952.179640032,2574
2025-03-02 13:00:00.000 UTC,69162242.23850338,80474432.23645025,8337,448818.40652226174,109951.23222942368,4,45889426.93066443,59503212.57962783,2698
2025-03-02 14:00:00.000 UTC,126683657.43704513,110744192.3148773,9476,7753600.257284492,7746077.773222069,8,58302964.09076214,54960251.358925976,3018
2025-03-02 15:00:00.000 UTC,374226748.5087205,376190299.2928368,10978,310853.88546668686,1311420.4726267587,5,184156402.01111168,188713530.32439673,3095
2025-03-02 16:00:00.000 UTC,1151395042.3278053,1061672050.9321975,15559,33854166.707302906,21924356.84786327,15,879273648.2477753,807062287.719677,4085
2025-03-02 17:00:00.000 UTC,1546509239.1157346,1069235556.1424241,18903,2371643.3283670787,27303888.512082133,15,1057645312.2536246,687447467.6177896,5221
2025-03-02 18:00:00.000 UTC,872010547.0532674,821618994.4856925,18584,10522440.014136463,16515210.432231128,18,578983044.5440167,498269657.2302142,4997
2025-03-02 19:00:00.000 UTC,451111170.3992517,399239265.75666994,15786,1259262.5324512739,530448.363507579,10,260676790.1202939,188690997.97229755,4349
2025-03-02 20:00:00.000 UTC,342918155.266548,352219625.7821026,15179,22482.36337876269,2250903.75,8,190408191.81011564,176549089.81424,3753
2025-03-02 21:00:00.000 UTC,627162745.5709549,608374312.1469624,13759,2303.502936123547,2737465.012158334,4,437296665.92538184,405140579.5447994,3546
2025-03-02 22:00:00.000 UTC,314887655.818811,286837598.5663393,13177,756201.3128939591,500103.8333333333,3,137291659.9376906,130723590.81779434,3214
2025-03-02 23:00:00.000 UTC,250452309.84999013,233140379.432516,13157,9918.40213476031,512380.716261477,11,139745079.15681013,121274023.25684595,3500
2025-03-03 00:00:00.000 UTC,417412889.2634299,328565858.0739193,13645,892529.6211017407,1641348.2139800603,18,289239751.28852916,215543174.59926516,4229
2025-03-03 01:00:00.000 UTC,217880180.97391242,197879940.6611946,11026,2760702.222073284,1001173.1598261087,8,127761576.1065188,111884056.579195,2804
2025-03-03 02:00:00.000 UTC,409285357.5971425,430601735.3100174,11131,9017604.651663583,8530028.340723496,20,294485222.73774844,305019855.99117386,2685
2025-03-03 03:00:00.000 UTC,182236376.67509666,192364438.81447423,9188,9013263.008575454,0.0,3,72364779.45981956,91731161.1442816,2558
2025-03-03 04:00:00.000 UTC,264604562.63770464,297097707.3332709,8143,4844263.4780647205,6964691.068934329,25,107293982.9019776,143673534.374946,2339
2025-03-03 05:00:00.000 UTC,228711112.23635113,243297434.02600133,8802,2760333.3403866314,1578046.175172352,12,191432835.65693823,199167595.52821794,2446
2025-03-03 06:00:00.000 UTC,267979951.61930457,317273014.98394054,9729,3030605.319087309,10681269.07382073,16,183392210.98157984,231300152.28125432,2869
2025-03-03 07:00:00.000 UTC,683177662.2097481,742375478.9413604,11350,9613008.971945938,849784.4467761389,13,535148973.3744063,595754068.2404406,3618
2025-03-03 08:00:00.000 UTC,618440366.0722984,587617642.2464703,10864,24866001.932912428,14112867.34097421,20,421883557.1051882,389947968.2007315,3679
2025-03-03 09:00:00.000 UTC,595890068.9268597,614361360.9652965,11831,5800435.50082824,14356301.617658049,13,376359447.7160529,408007918.60746264,4462
2025-03-03 10:00:00.000 UTC,501143920.3364249,542534621.3228339,11733,16479288.333186975,14996766.5261612,35,429035593.2336575,462782507.46395296,4495
2025-03-03 11:00:00.000 UTC,514140186.54188734,288132534.27596897,11184,52455940.32127354,41245866.21536109,22,270120602.16892725,233760460.76973853,4277
2025-03-03 12:00:00.000 UTC,467138497.3175007,537630365.088989,11801,16843004.001291085,22302140.817763146,22,325603274.22051764,354876437.3897337,4432
2025-03-03 13:00:00.000 UTC,1042280409.6211699,1014386601.1690648,12144,26859353.768840183,2249466.8322984856,21,311009230.0427541,284423034.4018345,4818
2025-03-03 14:00:00.000 UTC,811695214.4643987,793923861.9144075,13976,9421770.945108216,47735478.32723765,31,545846882.217844,582646019.8843337,5269
2025-03-03 15:00:00.000 UTC,1408026353.56405,1539405975.77664,15623,9900959.350746589,6499564.1862483155,45,1037096740.8670037,1052945461.0593843,5874
2025-03-03 16:00:00.000 UTC,603835378.8808951,701203117.9047873,13983,58161462.44212363,26924074.899097502,31,336123720.86605865,444799511.147349,5391
2025-03-03 17:00:00.000 UTC,479714302.8016807,496072571.44069326,13595,4193260.3068168433,34626444.86326396,56,324810328.11883545,342347416.78746706,4614
2025-03-03 18:00:00.000 UTC,542237604.6245738,569292161.5754738,14918,12819521.781948466,11751470.375156322,25,289320460.56315047,318564352.9064438,4663
2025-03-03 19:00:00.000 UTC,647049175.6739542,683943849.916299,14825,35997213.03303337,17479980.537892986,53,369286686.1880219,418160555.5593404,4903
2025-03-03 20:00:00.000 UTC,829995548.823875,697715277.060698,15676,3432437.8025765964,38795547.49163176,27,594941387.2716386,492071836.66766226,5180
2025-03-03 21:00:00.000 UTC,814361017.458586,840528625.5374014,15252,49515359.17684596,34874438.699085325,39,598054609.3055989,668365274.0482926,4683
2025-03-03 22:00:00.000 UTC,402428812.0114357,404006498.489899,13970,42957627.8201803,40694707.711561106,33,252077635.23223764,241832803.74802428,3928
2025-03-03 23:00:00.000 UTC,191366720.26121977,237893938.39588758,11510,1258734.8389519688,1389224.8177581928,25,131282033.07021292,167490424.15323624,3204
2025-03-04 00:00:00.000 UTC,294603422.0970517,331840924.2008829,12250,19994825.513840728,61098.061502203505,23,213997223.5362116,249329433.27819863,3770
2025-03-04 01:00:00.000 UTC,333399796.3073194,392593761.97195214,10502,1173684.0535106955,1151940.302760648,16,186896841.7371885,181358058.67787308,2882
2025-03-04 02:00:00.000 UTC,564144945.2737378,559839196.892815,15555,7011235.75689435,6868125.538795202,21,322913200.3004858,249829405.86232388,3773
2025-03-04 03:00:00.000 UTC,325995697.44851476,291504843.6212326,17793,733695.3559461137,548012.0169033239,15,250388958.2643004,227619552.25718895,4223
2025-03-04 04:00:00.000 UTC,222770276.71595833,253075025.9265224,10688,10069412.676742367,959656.1434833889,19,142798611.2579124,163680722.75157675,3345
2025-03-04 05:00:00.000 UTC,278038887.2118509,286203488.7401451,9839,2135333.318210184,14143043.214799093,10,165710252.99335003,171581929.3597906,3363
2025-03-04 06:00:00.000 UTC,726083652.5046364,721376845.6484909,9453,10455249.17220966,5383195.9685095865,23,180758181.38451597,192422850.38586384,2874
2025-03-04 07:00:00.000 UTC,199090840.05454457,267074006.28114426,10459,12348973.417263977,8743782.530933455,32,144857350.51898327,225727835.1758208,3203
2025-03-04 08:00:00.000 UTC,420992738.05560285,371104517.15005696,11003,34046854.68985214,28937227.160445865,39,288842992.7144742,236025530.32663128,3629
2025-03-04 09:00:00.000 UTC,402081055.71791,339536589.90176666,11930,4089435.440866417,4756522.006162234,18,286949674.9216766,213418084.91297257,4662
2025-03-04 10:00:00.000 UTC,379306233.8025531,349282886.43968487,10996,9089253.797593605,5039584.240107815,16,286252906.0609825,261859717.65158272,3745
2025-03-04 11:00:00.000 UTC,546445963.0123622,512799745.0195454,11425,3746950.177541438,5092676.1826490695,15,483023856.38373977,449551917.04782367,4280
2025-03-04 12:00:00.000 UTC,361312561.7837449,450046395.7120405,11576,1112019.324120121,2369071.6100438703,25,299398362.9766811,361004391.0352795,4112
2025-03-04 13:00:00.000 UTC,427936208.1871197,598527244.3287121,13071,7116187.081497421,13461856.042669158,38,334214255.69817615,464277835.6324623,4617
2025-03-04 14:00:00.000 UTC,784223593.7681032,763136686.1610821,13699,10491601.64136271,6281742.936806076,22,444615808.79093504,455885112.04544884,4493
2025-03-04 15:00:00.000 UTC,727035446.2153119,607594375.7483271,14832,265002.1194175171,27447794.468053225,25,460024208.8679615,401163206.6727835,5186
2025-03-04 16:00:00.000 UTC,540773770.766118,667835234.2152101,14406,10637211.676306006,11189685.963538347,43,308834388.09539443,396687168.55036855,4558
2025-03-04 17:00:00.000 UTC,863073220.8109531,769429016.704468,14709,3471041.3662917335,12773474.125163238,30,518895998.1614008,450238021.76978356,4789
2025-03-04 18:00:00.000 UTC,424623466.82398784,362875622.6130284,13352,3613529.633837494,2641007.346584034,74,271895525.6488319,218519765.02508467,4630
2025-03-04 19:00:00.000 UTC,571920844.494354,460268175.4066057,13616,14478843.123909242,20028877.192603678,34,440956785.2644273,355038511.5743398,4228
2025-03-04 20:00:00.000 UTC,866664013.9734439,881649112.4741678,13355,18345252.6526309,25636175.857613686,27,677237785.8793048,685279595.6349963,3827
2025-03-04 21:00:00.000 UTC,391183915.4727335,368563163.03365755,13186,15706419.999992153,4155128.6310421913,32,235572017.6334161,209334064.28741935,3559
2025-03-04 22:00:00.000 UTC,277020174.3120425,253048739.4502884,11921,2362319.2252052347,6028278.749712849,37,175718614.6050876,149522681.35559314,3448
2025-03-04 23:00:00.000 UTC,520341263.78290427,428136651.22599304,10195,1055678.9205674217,1643850.7006360828,24,459044094.8370294,368716602.3381583,2792
2025-03-05 00:00:00.000 UTC,158512091.679788,249803169.43418124,10767,3096109.910844555,9766021.376062538,14,79571725.00114691,173451647.00912693,3255
2025-03-05 01:00:00.000 UTC,374542273.2638076,381525636.0094718,9694,10948.248459050468,881673.5482208334,4,277062154.1042648,288045241.5710801,2690
2025-03-05 02:00:00.000 UTC,164112122.59882104,140644259.00490814,10353,16675948.1484664,64983.781905151154,8,117859590.89957885,95485221.28346549,2403
2025-03-05 03:00:00.000 UTC,242159630.02765706,285842102.79182076,11238,2168347.5982293705,7142703.564553043,9,203978496.20195332,236630476.34535292,2421
2025-03-05 04:00:00.000 UTC,440414459.59037745,455769157.8868306,9321,14402.90894411331,4948390.092965302,28,388515991.4728733,387898602.0590085,2374
2025-03-05 05:00:00.000 UTC,171336761.49331772,215459560.64427003,9476,4593807.928493307,5012774.300866899,11,127705047.4755174,165352027.06700742,2592
2025-03-05 06:00:00.000 UTC,277825025.13583803,279151364.6944874,9527,1544792.7669878746,10031657.42134726,18,125140481.01485083,124900406.72737683,2362
2025-03-05 07:00:00.000 UTC,666427907.5105493,663459342.9246855,10153,12381170.167961886,16530194.911274947,18,470207142.7560189,457437979.8013522,2817
2025-03-05 08:00:00.000 UTC,317826544.40919876,367444590.3975462,11377,2628176.1661327663,3375857.8960697283,24,250359316.09212872,293962907.61950314,3122
2025-03-05 09:00:00.000 UTC,711004840.0445206,676965805.5301008,11964,4459702.732125896,3828039.3229992627,15,473921105.1007801,423891800.2176938,3600
2025-03-05 10:00:00.000 UTC,386852919.10385346,364986967.5680108,12800,14077075.672415553,1185682.9462279454,16,294157485.303439,302552503.7917555,3763
2025-03-05 11:00:00.000 UTC,484851501.102972,533168431.80588776,12653,1508299.8806398278,3062864.2512300885,22,419279308.2533586,440417623.0877028,4263
2025-03-05 12:00:00.000 UTC,440413188.0932657,359191648.8513995,12659,15986292.34415624,15221273.28125085,29,360347218.6793411,290469358.6323467,3956
2025-03-05 13:00:00.000 UTC,451133710.962402,445299937.7623317,13362,578075.7330364096,2637656.016334682,21,354823363.4409303,334369522.7485138,4214
2025-03-05 14:00:00.000 UTC,561750522.8817044,599078906.0588847,13587,2708635.733487526,6219107.249605876,28,334098262.2909056,374006861.87267876,4492
2025-03-05 15:00:00.000 UTC,522250508.83773345,574153385.03535,13838,15034322.79300939,19018872.30958961,36,285479623.95452315,323070904.83481544,4496
2025-03-05 16:00:00.000 UTC,645054711.9593924,588266702.5132612,14070,2599564.791212116,12151322.44658674,41,508799309.1211863,452191826.68761396,4730
2025-03-05 17:00:00.000 UTC,381830860.2536763,434472533.41732264,13984,34445577.08861735,28276582.95081144,49,164911552.74562153,190472853.2435434,4248
2025-03-05 18:00:00.000 UTC,462006688.2353753,444758944.3240202,13757,2525073.705768277,1147936.6333578117,29,331244721.47317076,261848446.52067447,4625
2025-03-05 19:00:00.000 UTC,444951206.95765495,465384008.25132084,13801,20474059.516046453,14016892.012019787,45,403827673.0683999,416074541.1529399,4483
2025-03-05 20:00:00.000 UTC,221815751.76313904,273199925.9929012,13588,1997025.1308589568,1997192.7627715154,18,171377420.67071217,209876927.52383488,4421
2025-03-05 21:00:00.000 UTC,366679368.58831143,287098021.1756001,11952,6712776.62080266,4234433.54241684,27,259382060.72210428,189795800.23533455,3411
2025-03-05 22:00:00.000 UTC,170222120.5378182,221871869.47935864,11490,4347428.140561169,4266153.421142404,17,92116358.61354254,141364661.96728304,2966
2025-03-05 23:00:00.000 UTC,100904777.45493078,113213591.52358669,10905,1207458.5932698091,1908193.4430685753,15,68024078.29029305,70742864.09707367,2793
2025-03-06 00:00:00.000 UTC,408026015.9080447,374159655.98008984,11920,10003.756666666668,6721.128080911751,3,351592935.6170551,314130394.8525603,3276
2025-03-06 01:00:00.000 UTC,99972868.97391872,150799468.53679484,9907,30262072.653425496,34274973.18610866,13,56108593.93589363,105622923.83144863,2385
2025-03-06 02:00:00.000 UTC,509070660.22875845,611647949.1311744,10637,6613277.296907399,6869935.754613576,8,391283478.6066326,491222394.92439973,2606
2025-03-06 03:00:00.000 UTC,344012208.7970529,351922610.7235936,10498,786135.1037850769,1185330.8178651703,7,253403562.67564937,273039870.63748676,2500
2025-03-06 04:00:00.000 UTC,372803214.7078006,392652890.22252136,10740,2002086.4828803523,7947396.899040039,24,186951860.79694155,207148788.7022814,2705
2025-03-06 05:00:00.000 UTC,532097078.45780694,443270856.53651994,10912,392128.22511226893,952023.7315776402,9,249532384.43425876,165645333.28889138,2926
2025-03-06 06:00:00.000 UTC,462791859.65886307,479635208.9776398,11314,22330.924967999996,62529.26340196338,3,351275940.74074006,369080574.32951677,2747
2025-03-06 07:00:00.000 UTC,287018494.31115735,356330656.5168896,11235,18053674.428591568,20938247.583466623,53,159049431.4675481,208122462.3561562,3286
2025-03-06 08:00:00.000 UTC,658958877.5337077,577495571.4496783,11704,891751.8711131855,3725893.3713944987,23,563567575.7119422,484029240.2643355,3432
2025-03-06 09:00:00.000 UTC,500221006.531464,558574640.8122709,12312,12481528.321921788,20887534.607180778,16,439867651.7190298,469874444.1722352,3888
2025-03-06 10:00:00.000 UTC,290487341.19636476,260246320.7801067,12374,1926041.1781522047,1317585.2471140882,5,250196732.59734386,200239738.71574846,3800
2025-03-06 11:00:00.000 UTC,252609581.36380818,264725617.93793663,12481,5314023.700350485,1668992.0856120463,21,210581199.75691828,193397125.6336573,3889
2025-03-06 12:00:00.000 UTC,492564197.8951641,502335010.17651683,13242,8804581.819800785,2592460.853771567,25,378621676.01986873,380919799.02677643,3718
2025-03-06 13:00:00.000 UTC,721261802.0869294,748781080.0329871,14007,3200118.9105259357,3677380.131320704,15,428985754.6640648,446690485.9822323,4213
2025-03-06 14:00:00.000 UTC,559046935.9980596,408142694.5103366,13980,15618064.016376054,8668469.121793095,30,384312159.68814033,295188135.22292894,4508
2025-03-06 15:00:00.000 UTC,438801792.6054388,554961465.6360875,14224,10221325.46730824,19864682.298860773,58,332036721.1019876,366218582.0371938,4354
2025-03-06 16:00:00.000 UTC,430962627.9513895,430471163.48157656,15042,13477983.538889017,12219576.259351566,62,334418060.89360476,342120270.25789326,4165
2025-03-06 17:00:00.000 UTC,295123978.9565728,333213011.9928572,14440,16539789.157733046,19044116.28826948,27,226773429.97134456,231336782.03577074,4130
2025-03-06 18:00:00.000 UTC,497352384.5065187,457114006.80401736,13028,13545560.035135798,4317208.75419798,40,401550393.0598146,402214905.04968554,4336
2025-03-06 19:00:00.000 UTC,402377780.63499534,343441010.41392106,12363,73058572.0338573,68205076.68324216,33,119082824.54984964,142451607.6244868,4147
2025-03-06 20:00:00.000 UTC,266085320.43673852,255751377.87094715,11179,5186206.40691517,6982311.326142948,42,135077308.65673134,153607187.22095424,3713
2025-03-06 21:00:00.000 UTC,359406353.84325063,336216426.92302483,10704,14398877.919023903,6826625.031924652,39,263701666.7906421,263095726.20872173,3495
2025-03-06 22:00:00.000 UTC,361459599.3654118,377906993.5908954,10504,4269018.225804361,1047608.7082918657,22,222214901.66999575,238430762.02590287,3168
2025-03-06 23:00:00.000 UTC,115282374.31059538,115169706.07038167,9541,4918174.2882957645,1119647.6153531715,24,56210982.548430696,64172668.73838712,3123
2025-03-07 00:00:00.000 UTC,445567365.3239266,482867277.0348225,11846,249654.31655780654,4183734.083071492,6,280402465.4025927,274243205.2640567,3519
2025-03-07 01:00:00.000 UTC,349021356.2396496,345746265.43444747,11692,13910213.58685588,6933897.941967636,14,239960662.0144053,243684064.84596458,3356
2025-03-07 02:00:00.000 UTC,518609620.2630241,558793377.4861032,9942,967913.9144981625,1702490.4545178479,10,359579775.48181266,410046638.83767813,2723
2025-03-07 03:00:00.000 UTC,416973441.69975156,373539908.020295,10406,3287575.348757288,1324803.6309542283,13,225606644.74844003,225423155.08837575,2659
2025-03-07 04:00:00.000 UTC,163882597.44897568,166297771.00560647,8030,5536421.5945308795,14735190.125064576,17,113111822.36892676,94602250.99772377,2229
2025-03-07 05:00:00.000 UTC,192752669.1002408,165421029.18640944,8704,1560584.0285805305,1552918.3137799473,9,125993515.881455,105662483.83801071,2613
2025-03-07 06:00:00.000 UTC,207087973.80214956,190277263.71290684,8584,1838281.061493712,18432.041194572066,6,173813804.83274502,158724715.08731252,2475
2025-03-07 07:00:00.000 UTC,308929194.44829106,282326789.91256285,9745,157993.99396159666,4307470.983199824,13,189221140.54264402,173611168.71519676,2866
2025-03-07 08:00:00.000 UTC,496312798.00982094,473827912.4309776,11100,503572.7786240822,1218990.9194348515,11,378447011.0209008,354525063.15261155,3667
2025-03-07 09:00:00.000 UTC,618563548.2271916,892028822.0743828,11124,1723627.316577408,355046.2221362066,21,389213702.6764601,396861322.93463963,3664
2025-03-07 10:00:00.000 UTC,241238252.89413792,467614657.5327958,11076,567949.406446389,2844544.003553938,22,134679840.16158167,193534603.24558237,3534
2025-03-07 11:00:00.000 UTC,350592848.8297126,422833473.5972701,11149,6605166.121087842,10546736.836983865,28,245454433.06393972,350288664.1814723,4144
2025-03-07 12:00:00.000 UTC,276306770.2891712,261754923.04085344,10795,30369194.111232396,31507834.54606252,24,181573382.5973392,175650394.0503429,3751
2025-03-07 13:00:00.000 UTC,483378628.32945085,692446913.1087419,11711,5538111.220772286,8620367.066596285,18,374349957.68157285,369969364.7129718,3987
2025-03-07 14:00:00.000 UTC,554039599.3258914,578131320.3584089,12194,2752079.5719664525,1909798.7543539375,18,436183336.686371,471721547.54218906,4029
2025-03-07 15:00:00.000 UTC,571495007.1622293,783552214.0230705,13224,2231298.762810631,8339641.44109801,37,318355185.4430055,317378182.56549674,4515
